customer_id,lead_id,name,phone,purchase_details,contract_date,payment_plan,customer_type,support_status
C000350,L000506,alkarimeldeen,(+20)01207336669,Apartment,9/20/2024,Cash,VIP,Active
C000351,L000507,Ibn-Eman-in,(+20)01003835191,Apartment,10/27/2024,Cash,Returning,Active
C000353,L000382,BayNefert,(+20)01194319030,Villa,10/30/2024,Cash,Returning,Inactive
C000354,L000509,MOHAMEDALKARIM,(+20)01059210721,Apartment,10/18/2024,Installments,Returning,Inactive
C000355,L075460,El-Adel-ey,(+20)01285128856,Twin House,4/23/2024,Installments,Returning,Inactive
C000356,L000510,Leilaeldin,(+20)01285698804,Apartment,3/18/2024,Installments,Returning,Inactive
C000357,L000512,AhmedarRaed,(+20)01502691359,Apartment,3/11/2024,Cash,Returning,Active
C000359,L000518,Khalil66,(+20)01579492582,Apartment,9/28/2024,Cash,VIP,Inactive
C000361,L000520,AzzaetMahmoud126,(+20)01132047127,Apartment,7/31/2024,Cash,VIP,Active
C000362,L070315,Nefertiti-Latif,(+20)01033175205,Twin House,2/6/2024,Cash,Returning,Inactive
C000363,L000522,AshrafemGamal,(+20)01074215268,Apartment,3/8/2024,Installments,New,Active
C000365,L000527,Zainab15,(+20)01140738460,Apartment,4/21/2024,Cash,VIP,Active
C000366,L092494,horuseldin,(+20)01033442912,Twin House,9/23/2024,Installments,Returning,Active
C000367,L000530,Ibrahimatibrahim,(+20)01198943423,Apartment,4/23/2024,Cash,VIP,Active
C000368,L000533,Al-Mohamed-ullah,(+20)01274578601,Apartment,8/20/2024,Installments,New,Active
C000369,L000535,AlTarekeldin,(+20)01522662603,Apartment,8/11/2024,Installments,New,Active
C000371,L000543,BalNagwa,(+20)01194930200,Apartment,9/29/2024,Installments,Returning,Active
C000372,L000402,Um-Sara-un,(+20)01507174426,Villa,8/1/2024,Cash,VIP,Active
C000374,L000544,TarekadKhaled,(+20)01192150509,Apartment,10/20/2024,Installments,New,Inactive
C000375,L000413,BayTawfiqeddin946,(+20)01595437596,Villa,3/27/2024,Cash,VIP,Active
C000376,L000545,tahira-ush,(+20)01057459507,Apartment,8/31/2024,Cash,VIP,Inactive
C000377,L000546,Ayn Talaat,(+20)01534768170,Apartment,10/19/2024,Cash,VIP,Active
C000378,L000451,Abu-saad-eddine,(+20)01587930114,Villa,9/28/2024,Installments,New,Active
C000380,L000550,dar-ahmed-eh,(+20)01173395198,Apartment,8/21/2024,Installments,New,Inactive
C000381,L000552,NabililNasser,(+20)01010016493,Apartment,4/19/2024,Installments,New,Active
C000382,L000554,Dalia2,(+20)01088459876,Apartment,2/6/2024,Cash,Returning,Active
C000383,L000558,Tariqoush,(+20)01075965338,Apartment,8/8/2024,Installments,Returning,Active
C000384,L000560,HaniulWaleed,(+20)01159885290,Apartment,5/3/2024,Installments,New,Active
C000385,L000561,Layla-a,(+20)01217081787,Apartment,3/2/2024,Installments,New,Inactive
C000386,L000563,Bintmedhata,(+20)01130254328,Apartment,7/7/2024,Cash,VIP,Inactive
C000387,L000564,ALNASSERAN,(+20)01223724883,Apartment,8/27/2024,Cash,New,Active
C000388,L000565,hassanadmohamed,(+20)01519368363,Apartment,8/28/2024,Installments,Returning,Active
C000390,L095005,Ashraf_30,(+20)01166895582,Townhouse,2/12/2024,Cash,VIP,Active
C000391,L000567,Raniaal,(+20)01512628927,Apartment,7/31/2024,Cash,VIP,Active
C000392,L095587,Karim_43,(+20)01195737910,Townhouse,10/8/2024,Cash,VIP,Active
C000394,L000574,UmGhadaeddine,(+20)01591777560,Apartment,4/6/2024,Installments,New,Active
C000395,L000576,HusseinazIbrahim,(+20)01259891822,Apartment,10/16/2024,Installments,Returning,Inactive
C000396,L000577,El-Sara-eldin,(+20)01140303311,Apartment,4/25/2024,Cash,VIP,Active
C000397,L000578,Abd-Sabah,(+20)01286642232,Apartment,10/1/2024,Installments,New,Active
C000398,L000580,Hussein96,(+20)01585845839,Apartment,3/16/2024,Installments,New,Active
C000401,L000453,Noorkhaled,(+20)01003964034,Villa,7/29/2024,Installments,New,Active
C000402,L000591,El-Ahmed-a,(+20)01041070497,Apartment,10/24/2024,Installments,Returning,Inactive
C000403,L000595,Bint Nasser,(+20)01270358708,Apartment,11/1/2024,Installments,Returning,Active
C000404,L000599,hodaumgaber,(+20)01272113405,Apartment,7/31/2024,Cash,New,Active
C000405,L000601,MahmoudalWaleed,(+20)01157029001,Apartment,10/13/2024,Installments,Returning,Active
C000407,L000466,Narmerlan,(+20)01011216825,Villa,10/31/2024,Installments,New,Inactive
C000408,L000603,AlSalmaal,(+20)01048940741,Apartment,8/20/2024,Cash,VIP,Active
C000409,L000604,Zahir-eldeen,(+20)01514834162,Apartment,8/31/2024,Cash,VIP,Inactive
C000410,L000605,abu-adel-an,(+20)01286497676,Apartment,4/25/2024,Installments,New,Active
C000411,L044000,elraniaeldin,(+20)01161791235,Penthouse,9/27/2024,Cash,VIP,Active
C000412,L000606,monaulnadir,(+20)01270499831,Apartment,7/14/2024,Cash,VIP,Active
C000413,L000473,Karimatkarim,(+20)01570899473,Villa,3/7/2024,Installments,Returning,Inactive
C000414,L000609,Al-Aisha-ullah,(+20)01068877727,Apartment,3/9/2024,Installments,Returning,Inactive
C000415,L000610,Hoda_77,(+20)01577536579,Apartment,8/11/2024,Installments,Returning,Inactive
C000416,L000617,ElRaedeldeen,(+20)01206364436,Apartment,5/1/2024,Cash,New,Active
C000419,L000618,MahmoudatMedhat,(+20)01078783796,Apartment,8/14/2024,Installments,Returning,Active
C000420,L000624,GamaladIbrahim,(+20)01256180730,Apartment,10/31/2024,Installments,New,Inactive
C000421,L000626,dalkarimaran,(+20)01182958935,Apartment,3/2/2024,Installments,New,Active
C000422,L046627,GalIhab,(+20)01206947499,Townhouse,10/20/2024,Cash,VIP,Inactive
C000423,L000627,Labib-ullah,(+20)01509714800,Apartment,4/16/2024,Cash,Returning,Active
C000424,L000629,Far Mona,(+20)01241277325,Apartment,9/11/2024,Cash,VIP,Inactive
C000427,L000479,UmAkhenwan383,(+20)01094680140,Villa,8/12/2024,Installments,New,Active
C000428,L000480,Aynbahaa,(+20)01146819348,Villa,3/29/2024,Cash,VIP,Active
C000429,L000631,louay5394,(+20)01231997287,Apartment,9/1/2024,Cash,VIP,Inactive
C000431,L000634,Dar-Karim-ah,(+20)01233456029,Apartment,3/10/2024,Installments,Returning,Active
C000432,L000640,Dalwael,(+20)01567509352,Apartment,4/27/2024,Cash,VIP,Inactive
C000433,L000641,Benbadr,(+20)01577505626,Apartment,3/3/2024,Cash,VIP,Active
C000434,L000645,KhaledelRaed,(+20)01124137564,Apartment,8/25/2024,Installments,Returning,Inactive
C000435,L000646,Tarek32,(+20)01274512700,Apartment,4/11/2024,Installments,Returning,Active
C000436,L000498,DARKHADIJAON,(+20)01111600032,Villa,8/6/2024,Cash,VIP,Active
C000437,L000647,MahmoudarNabil,(+20)01098736631,Apartment,2/29/2024,Cash,Returning,Inactive
C000438,L000168,tariqemibrahim,(+20)01091240672,Duplex,8/6/2024,Cash,VIP,Inactive
C000440,L000656,Wissam-Aisha,(+20)01552779926,Apartment,4/27/2024,Cash,VIP,Inactive
C000441,L000233,ABU MAAT,(+20)01284956002,Duplex,3/10/2024,Installments,Returning,Inactive
C000442,L000501,Medhat_84,(+20)01155645753,Villa,2/20/2024,Installments,New,Active
C000443,L089657,Fatma_63,(+20)01292257979,Penthouse,3/30/2024,Installments,Returning,Inactive
C000444,L000658,MAHIRIDTARIQ,(+20)01125999285,Apartment,10/15/2024,Cash,VIP,Inactive
C000447,L000668,AlGhaday,(+20)01202096585,Apartment,3/23/2024,Cash,VIP,Active
C000449,L000524,ankhulrashid,(+20)01117761312,Villa,7/25/2024,Installments,New,Active
C000452,L000675,El-Hala,(+20)01272758544,Apartment,8/13/2024,Installments,Returning,Active
C000453,L000678,Nur-Mostafa-a,(+20)01122418668,Apartment,10/28/2024,Cash,Returning,Inactive
C000454,L000687,Ibn-Ghada-i,(+20)01112018842,Apartment,7/31/2024,Installments,New,Active
C000455,L027031,Ankhlan,(+20)01112513646,iVilla,7/31/2024,Installments,New,Active
C000456,L000688,Nefert5857,(+20)01028923500,Apartment,9/11/2024,Cash,VIP,Inactive
C000457,L000689,Usama5745,(+20)01004307453,Apartment,8/16/2024,Installments,New,Active
C000458,L000690,HassanedAli,(+20)01285713885,Apartment,10/17/2024,Installments,Returning,Inactive
C000460,L000691,Dar-waleed-an,(+20)01538345390,Apartment,3/8/2024,Cash,VIP,Active
C000461,L000693,Naguibullah,(+20)01018468021,Apartment,10/26/2024,Cash,Returning,Active
C000463,L080862,AdelarSamir,(+20)01265587717,Townhouse,9/19/2024,Cash,VIP,Active
C000464,L000704,ElHassaneddin,(+20)01551998872,Apartment,2/29/2024,Installments,New,Active
C000466,L000534,TarekalKarim,(+20)01030755413,Villa,3/5/2024,Installments,Returning,Inactive
C000467,L000707,Dallatif,(+20)01293611125,Apartment,4/17/2024,Installments,New,Inactive
C000468,L000711,Abd seth,(+20)01279293938,Apartment,2/25/2024,Cash,VIP,Active
C000470,L000538,Barkarim,(+20)01580672089,Villa,2/21/2024,Cash,VIP,Active
C000471,L000718,AliatMagdy,(+20)01228752200,Apartment,3/5/2024,Installments,New,Active
C000472,L078667,Al-Ziad,(+20)01291441598,Twin House,8/30/2024,Cash,VIP,Inactive
C000473,L000719,ElYoussefan,(+20)01180276428,Apartment,10/2/2024,Cash,VIP,Active
C000474,L000547,DalAnkhan907,(+20)01589197727,Villa,3/11/2024,Cash,VIP,Inactive
C000475,L000720,Abd-Medhat-eddine,(+20)01272721982,Apartment,8/12/2024,Installments,New,Active
C000476,L000722,fadi8226,(+20)01247495418,Apartment,10/12/2024,Cash,VIP,Active
C000477,L000726,Salma3766,(+20)01015741554,Apartment,10/1/2024,Installments,New,Active
C000478,L000727,Far-Nada,(+20)01511229668,Apartment,2/22/2024,Cash,VIP,Active
C000479,L000731,LAYLAAN,(+20)01130710621,Apartment,8/17/2024,Cash,Returning,Active
C000480,L000735,al-waleed-el,(+20)01281149406,Apartment,8/24/2024,Installments,Returning,Inactive
C000482,L000740,naguib3928,(+20)01208964175,Apartment,8/7/2024,Installments,New,Active
C000483,L000553,ElNouraun,(+20)01561879756,Villa,10/12/2024,Cash,Returning,Active
C000484,L000741,Um-Maryam-ullah,(+20)01109287764,Apartment,4/21/2024,Installments,Returning,Active
C000486,L000753,tgclr,(+20)01582148142,Apartment,2/25/2024,Installments,Returning,Active
C000487,L000755,Hassan_70,(+20)01265920973,Apartment,4/9/2024,Installments,Returning,Active
C000488,L000237,Bay-Qasim,(+20)01556435473,Duplex,4/5/2024,Installments,Returning,Active
C000489,L000758,Ibn-Rania-ullah,(+20)01151941390,Apartment,12/7/2024,Installments,New,Inactive
C000490,L079679,Maryam_80,(+20)01065645131,Twin House,12/23/2024,Installments,Returning,Inactive
C000491,L000759,Hassan-man,(+20)01245199360,Apartment,2/1/2024,Installments,New,Inactive
C000492,L000760,Lutfi-Nabil,(+20)01140061713,Apartment,2/6/2024,Installments,Returning,Inactive
C000493,L058485,Amr4595944,(+20)01550022383,Townhouse,2/8/2024,Cash,VIP,Active
C000494,L000761,Nur-Saad-al,(+20)01515040383,Apartment,7/31/2024,Installments,Returning,Active
C000495,L000764,Hala-man,(+20)01177979592,Apartment,8/9/2024,Installments,New,Active
C000496,L000568,Hodaman,(+20)01501376581,Villa,12/6/2024,Cash,VIP,Inactive
C000497,L000569,KhalilemOsama,(+20)01568664957,Villa,3/15/2024,Installments,Returning,Inactive
C000498,L000765,Gal-Anubis,(+20)01295054613,Apartment,10/2/2024,Cash,VIP,Inactive
C000499,L072937,HABIBMAN,(+20)01512964135,Townhouse,2/11/2024,Cash,VIP,Active
C000500,L000766,Hamdy2042851,(+20)01210334461,Apartment,3/20/2024,Installments,Returning,Active
C000501,L000767,Nur-Nada-allah,(+20)01259725659,Apartment,2/22/2024,Installments,Returning,Active
C000502,L000769,AinMahir,(+20)01088628887,Apartment,3/15/2024,Installments,Returning,Active
C000503,L000771,Nur-Hussein-on,(+20)01279011497,Apartment,9/19/2024,Installments,New,Active
C000504,L099269,FarUsamaeh392,(+20)01585943521,Twin House,9/22/2024,Installments,New,Inactive
C000505,L000589,AinSharif,(+20)01154222716,Villa,9/10/2024,Cash,VIP,Active
C000506,L000773,ElTarekman,(+20)01519957878,Apartment,9/16/2024,Cash,VIP,Active
C000507,L000592,Ibn Sabri,(+20)01024020049,Villa,4/5/2024,Installments,New,Active
C000508,L000776,BADRULLAH,(+20)01213438710,Apartment,7/31/2024,Installments,New,Active
C000509,L000778,Abd-Gamal-el,(+20)01500964782,Apartment,5/27/2024,Cash,VIP,Active
C000510,L000779,Bar-Ptah,(+20)01547070489,Apartment,1/23/2025,Installments,Returning,Active
C000512,L000782,Nabil75,(+20)01209641449,Apartment,9/26/2024,Installments,New,Inactive
C000514,L000607,AliarKarim,(+20)01113835530,Villa,10/28/2024,Installments,New,Active
C000515,L000788,EL-DALIA-IN,(+20)01296149042,Apartment,4/3/2024,Installments,Returning,Active
C000516,L000790,KarimilGamal,(+20)01169369856,Apartment,4/18/2024,Cash,VIP,Active
C000518,L000795,Suez_Mohamed,(+20)01544723892,Apartment,9/10/2024,Installments,New,Active
C000520,L031412,zakiarkamil,(+20)01191935823,iVilla,2/24/2024,Installments,Returning,Inactive
C000521,L000797,zakaria-zan,(+20)01105346591,Apartment,12/17/2024,Cash,VIP,Active
C000522,L000798,dalia-eddine,(+20)01071201581,Apartment,12/12/2024,Cash,New,Inactive
C000523,L000799,gallutfi,(+20)01284971780,Apartment,8/20/2024,Cash,VIP,Active
C000525,L000803,Naguibran,(+20)01180551909,Apartment,4/1/2024,Cash,VIP,Active
C000526,L000616,El Waleed,(+20)01019193824,Villa,3/25/2024,Installments,Returning,Inactive
C000527,L069299,GamalazMagdy,(+20)01087517761,iVilla,4/7/2024,Cash,VIP,Active
C000529,L082228,Amin-ey,(+20)01264416416,Penthouse,4/2/2024,Installments,New,Inactive
C000530,L000807,Bint-Hala-ullah,(+20)01164388439,Apartment,3/28/2024,Installments,Returning,Active
C000531,L080938,Benhoda,(+20)01524139788,Penthouse,9/23/2024,Cash,Returning,Active
C000532,L000808,BarZainab,(+20)01151099136,Apartment,11/6/2024,Installments,Returning,Inactive
C000533,L000814,MagdyazMedhat,(+20)01575207479,Apartment,3/24/2024,Installments,Returning,Active
C000534,L068234,Tameron,(+20)01180845213,Townhouse,4/15/2024,Cash,VIP,Active
C000535,L088829,ABD-ALI-UDDIN,(+20)01522865617,Townhouse,10/5/2024,Installments,Returning,Active
C000536,L000620,Abd-Sharif,(+20)01565391589,Villa,2/11/2024,Installments,Returning,Inactive
C000538,L000822,NAGWA-EDDINE,(+20)01053186758,Apartment,4/9/2024,Installments,New,Active
C000539,L000823,Gal-Nasir,(+20)01081151020,Apartment,8/16/2024,Cash,Returning,Active
C000540,L000621,issamel,(+20)01595405878,Villa,10/16/2024,Installments,New,Active
C000541,L086694,dalalon,(+20)01136655559,Twin House,2/17/2024,Installments,New,Active
C000542,L000275,Gaber-a,(+20)01559571035,Duplex,10/27/2024,Cash,VIP,Active
C000543,L000825,YoussefarMagdy,(+20)01131103135,Apartment,8/9/2024,Installments,New,Inactive
C000544,L000826,GalHodaef103,(+20)01054010464,Apartment,3/30/2024,Cash,Returning,Active
C000545,L000622,Heba-fan,(+20)01119623648,Villa,1/30/2024,Installments,New,Active
C000546,L011487,AmrumThoth856,(+20)01188092576,Townhouse,10/24/2024,Cash,VIP,Active
C000547,L000828,BalHabiballah,(+20)01298346471,Apartment,9/11/2024,Installments,Returning,Inactive
C000548,L000830,Noorhamdy,(+20)01508033316,Apartment,9/5/2024,Installments,New,Inactive
C000549,L000837,EL-AFAF,(+20)01260485361,Apartment,8/29/2024,Installments,New,Active
C000550,L000840,IbrahimilWaleed,(+20)01222052691,Apartment,9/13/2024,Installments,New,Active
C000551,L000841,FahmyonEhab,(+20)01028283007,Apartment,9/19/2024,Installments,Returning,Active
C000552,L000642,KarimamAdel,(+20)01292899379,Villa,10/27/2024,Cash,VIP,Active
C000553,L000842,AmmarulIssam,(+20)01562130131,Apartment,8/14/2024,Installments,Returning,Inactive
C000554,L000843,KhalilemAmr,(+20)01564419231,Apartment,3/1/2024,Installments,New,Active
C000555,L000643,AHMEDALNASSER,(+20)01181005207,Villa,9/10/2024,Installments,Returning,Active
C000556,L000670,Zahirullah,(+20)01579134222,Villa,10/31/2024,Installments,Returning,Active
C000557,L000845,Umnabileldin,(+20)01067691565,Apartment,8/7/2024,Installments,Returning,Active
C000558,L021636,noorkhalilullah,(+20)01530663034,Twin House,9/1/2024,Installments,New,Active
C000559,L000847,MedhatatAdel,(+20)01047401802,Apartment,1/26/2024,Installments,New,Active
C000560,L098807,AbuRaedullah,(+20)01581000129,Twin House,10/13/2024,Installments,Returning,Active
C000561,L000289,Bay-Khadija,(+20)01116060567,Duplex,3/8/2024,Installments,New,Active
C000562,L025681,DarNabilan,(+20)01082387135,Townhouse,10/5/2024,Installments,Returning,Inactive
C000564,L000854,Yehia-Samira,(+20)01205281668,Apartment,8/25/2024,Installments,New,Active
C000565,L000859,Nur Hassan,(+20)01084471430,Apartment,3/19/2024,Installments,New,Inactive
C000566,L000860,Khalil-ouf,(+20)01098977786,Apartment,9/15/2024,Cash,Returning,Active
C000567,L077686,Dalptah,(+20)01044399362,Twin House,11/4/2024,Installments,New,Inactive
C000569,L068488,Osama65,(+20)01588601027,iVilla,4/28/2024,Installments,New,Active
C000570,L000863,Kamal-ullah,(+20)01223705591,Apartment,9/19/2024,Installments,New,Active
C000571,L000865,AmradKarim,(+20)01288611289,Apartment,9/29/2024,Cash,VIP,Active
C000572,L094744,AbuRaniaash,(+20)01291758456,Townhouse,8/28/2024,Cash,VIP,Active
C000574,L000677,Abd-Ashraf-eddin,(+20)01500142088,Villa,9/22/2024,Installments,Returning,Active
C000576,L000869,HajMahmoud,(+20)01223533512,Apartment,9/26/2024,Installments,New,Active
C000577,L000873,Osama9730,(+20)01132153694,Apartment,8/13/2024,Installments,New,Active
C000578,L000680,Abd-Magdy-eddine,(+20)01200914391,Villa,8/15/2024,Installments,Returning,Inactive
C000579,L000877,Far Tamer,(+20)01038829069,Apartment,1/21/2024,Cash,New,Inactive
C000580,L000308,Karima-lan,(+20)01161715890,Duplex,4/7/2024,Installments,Returning,Inactive
C000583,L068041,bentutankheldeen,(+20)01191470697,iVilla,2/11/2024,Cash,VIP,Active
C000584,L000886,farankhef,(+20)01085566386,Apartment,8/15/2024,Cash,VIP,Active
C000585,L000887,farid9528,(+20)01237392246,Apartment,10/26/2024,Cash,New,Active
C000586,L000888,Azza-Ghada,(+20)01193182274,Apartment,4/17/2024,Installments,New,Inactive
C000587,L000892,Raed_93,(+20)01021603882,Apartment,4/20/2024,Cash,Returning,Active
C000588,L000682,Zayed2647,(+20)01197519650,Villa,9/5/2024,Installments,New,Active
C000589,L000894,MagdyulTamer,(+20)01181144413,Apartment,10/29/2024,Installments,Returning,Active
C000591,L091152,Wael1897394,(+20)01272401815,Townhouse,2/18/2024,Installments,Returning,Active
C000593,L000902,Afaf-Wael,(+20)01050523662,Apartment,11/4/2024,Cash,VIP,Active
C000594,L000903,AbdSarain,(+20)01218624023,Apartment,8/6/2024,Installments,Returning,Active
C000595,L000908,BintMostafa,(+20)01141041049,Apartment,9/28/2024,Installments,New,Inactive
C000596,L000911,GalThoth,(+20)01024439873,Apartment,11/3/2024,Cash,VIP,Active
C000598,L000916,Um-Aisha-y,(+20)01507101700,Apartment,10/14/2024,Installments,New,Inactive
C000599,L000917,ElBahia,(+20)01244380483,Apartment,10/28/2024,Cash,VIP,Active
C000600,L000918,ayn-akhen,(+20)01584207640,Apartment,3/16/2024,Installments,Returning,Active
C000601,L000919,bahaazan,(+20)01037710899,Apartment,7/23/2024,Installments,New,Active
C000602,L000921,AlianRaed,(+20)01508000372,Apartment,8/23/2024,Installments,New,Active
C000603,L000923,Hodaef,(+20)01270818775,Apartment,9/15/2024,Installments,Returning,Active
C000604,L000709,Yehia8077,(+20)01124755664,Villa,2/6/2024,Cash,VIP,Inactive
C000606,L000924,NurAdelel,(+20)01106292835,Apartment,3/19/2024,Installments,New,Active
C000607,L000324,Fadiah,(+20)01275647722,Duplex,3/15/2024,Installments,Returning,Inactive
C000608,L000930,NoorHassanun,(+20)01027766228,Apartment,3/20/2024,Installments,Returning,Active
C000609,L000330,Khalilah,(+20)01023665810,Duplex,10/1/2024,Installments,New,Inactive
C000611,L000940,TarekenYoussef,(+20)01234291935,Apartment,1/10/2025,Cash,VIP,Active
C000612,L018328,Noor-Fatma-allah,(+20)01243262228,Townhouse,9/21/2024,Installments,New,Active
C000613,L000944,Bay Hayat,(+20)01238562277,Apartment,3/2/2024,Installments,New,Active
C000614,L000945,Dalia-Rania,(+20)01192943164,Apartment,9/15/2024,Cash,VIP,Active
C000615,L000730,Ayn-Sabry,(+20)01175549377,Villa,9/10/2024,Installments,New,Active
C000616,L000947,Raed_94,(+20)01582917164,Apartment,10/8/2024,Cash,VIP,Inactive
C000617,L092142,CleopatraabQasim,(+20)01284830959,Twin House,2/22/2024,Installments,New,Active
C000618,L000737,Nur-Nasser-on,(+20)01229037618,Villa,7/24/2024,Installments,New,Active
C000619,L000948,MAHMOUDAMIBRAHIM,(+20)01217785382,Apartment,8/5/2024,Installments,Returning,Active
C000620,L046238,Heba-kan,(+20)01030997431,Townhouse,2/24/2024,Installments,Returning,Active
C000621,L000949,WALEEDEDAHMED,(+20)01293059522,Apartment,10/31/2024,Cash,VIP,Inactive
C000622,L000338,Ali60,(+20)01152122707,Duplex,3/14/2024,Installments,New,Inactive
C000623,L000954,ainsneferulan,(+20)01053720595,Apartment,7/26/2024,Installments,New,Inactive
